"","subtype","tip1.label","tip2.label","tip1.len","tip2.len","total.length","VR1.indel","VR1.nt","VR1.len","VR2.indel","VR2.nt","VR2.len","VR3.indel","VR3.nt","VR3.len","VR4.indel","VR4.nt","VR4.len","VR5.indel","VR5.nt","VR5.len"
"474","B","KX693515","KX693171",19.3758,19.3758,38.7516,FALSE,57,100.5,FALSE,33,133.5,TRUE,0,105,FALSE,3,91.5,FALSE,9,37.5
"475","B","JF932474","JF932478",14.6973,15.5324,30.2297,FALSE,63,103.5,FALSE,3,139.5,TRUE,0,105,FALSE,15,91.5,FALSE,3,37.5
"476","B","JF932479","AY905495",19.949,16.6608,36.6098,FALSE,21,82.5,FALSE,12,123,TRUE,0,105,FALSE,24,96,FALSE,6,39
"477","B","EU363828","KX693491",18.2378,24.6471,42.8849,FALSE,42,87,FALSE,3,118.5,TRUE,0,105,FALSE,6,93,FALSE,12,48
"478","B","KX693415","EU131800",22.1489,16.7362,38.8851,FALSE,33,91.5,FALSE,15,121.5,TRUE,0,105,FALSE,6,93,TRUE,0,36
"479","B","KX693098","JF346918",21.7692,18.2237,39.9929,FALSE,48,105,FALSE,21,130.5,TRUE,0,105,FALSE,12,102,TRUE,0,36
"480","B","DQ354118","JF932496",19.8505,21.1372,40.9877,FALSE,15,73.5,TRUE,0,120,TRUE,0,105,FALSE,3,94.5,FALSE,3,40.5
"481","B","AF209201","AF209203",18.918,19.9173,38.8353,FALSE,6,60,FALSE,12,123,TRUE,0,105,FALSE,3,85.5,FALSE,3,37.5
"482","B","HQ699949","KC899011",26.0189,30.0162,56.0351,FALSE,27,76.5,TRUE,0,117,TRUE,0,105,FALSE,24,84,FALSE,6,36
"483","B","AF209202","JF932494",18.8098,36.1815,54.9913,FALSE,66,84,FALSE,3,118.5,TRUE,0,105,FALSE,9,85.5,FALSE,3,37.5
"484","B","AF538306","AF538304",30.8657,29.9555,60.8212,FALSE,21,85.5,TRUE,0,132,TRUE,0,105,FALSE,3,94.5,FALSE,9,34.5
"485","B","KF384803","HM204647",40.4759,38.4745,78.9504,FALSE,30,93,FALSE,9,127.5,FALSE,3,106.5,FALSE,30,111,FALSE,12,36
"486","B","GU330839","HQ217193",46.1575,42.2478,88.4053,FALSE,21,106.5,FALSE,9,133.5,TRUE,0,105,FALSE,6,102,FALSE,18,42
"487","B","KX129350","JQ403026",36.2156,36.5798,72.7954,FALSE,18,81,FALSE,24,129,TRUE,0,105,FALSE,3,106.5,TRUE,0,39
"488","B","EF593218","HQ218001",7.01444,7.44428,14.45872,FALSE,3,73.5,FALSE,6,117,TRUE,0,105,TRUE,0,90,TRUE,0,36
"489","B","EF593217","KR423725",0.474823,0.381736,0.856559,FALSE,6,90,TRUE,0,162,TRUE,0,105,TRUE,0,102,TRUE,0,45
"490","B","JF421408","JF421394",1.59691,1.59691,3.19382,TRUE,0,96,TRUE,0,123,TRUE,0,105,TRUE,0,87,TRUE,0,45
"491","B","JF421401","JF421397",0,0,0,TRUE,0,96,TRUE,0,123,TRUE,0,105,TRUE,0,81,TRUE,0,45
"492","B","JF421407","JF421396",2.62311,1.6238,4.24691,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,42
"493","B","JF421403","JF421402",0.801781,0.801781,1.603562,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,42
"494","B","JF421420","JF421418",0,0,0,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"495","B","JF421416","JF421419",0,0,0,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"496","B","JF421415","JF421421",0,0,0,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"497","B","JF421386","JF421382",0.0461426,0.0461426,0.0922852,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"498","B","JF421368","JF421379",0.0461426,0.0461426,0.0922852,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"499","B","JF421391","JF421365",0.0005935,0.0005935,0.001187,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"500","B","JF421375","JF421372",0.0005935,0.0005935,0.001187,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"501","B","JF421363","JF421390",0.0106443,0.0106443,0.0212886,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"502","B","JF421380","JF421393",0.00174179,0.00174179,0.00348358,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"503","B","JF421383","JF421361",0.00464478,0.00464478,0.00928956,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"504","B","JF421381","JF421385",0.00383667,0.00383667,0.00767334,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"505","B","JF421374","JF421370",0.00383667,0.00383667,0.00767334,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"506","B","JF421371","JF421377",0.00863251,0.00863251,0.01726502,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"507","B","JF421389","JF421388",0.66614,0.66614,1.33228,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"508","B","JF421376","JF421366",0.676144,1.67546,2.351604,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"509","B","JF421387","JF421392",0.00896533,0.00896533,0.01793066,TRUE,0,96,TRUE,0,114,TRUE,0,102,TRUE,0,87,TRUE,0,36
"510","B","KU143148","JF506175",0.118778,0,0.118778,TRUE,0,96,TRUE,0,141,TRUE,0,105,TRUE,0,72,TRUE,0,30
"511","B","KC248013","KT124762",1.10883,0,1.10883,TRUE,0,90,FALSE,12,132,TRUE,0,105,TRUE,0,93,TRUE,0,30
"512","B","GU331218","GU331463",3.32352,3.35364,6.67716,TRUE,0,66,TRUE,0,114,TRUE,0,105,TRUE,0,90,TRUE,0,30
"513","B","KY778348","KY778351",0.675267,0.675267,1.350534,TRUE,0,96,TRUE,0,114,TRUE,0,105,TRUE,0,93,TRUE,0,39
"514","B","KY778345","KY778336",0.675267,0.675267,1.350534,TRUE,0,96,TRUE,0,114,TRUE,0,105,TRUE,0,93,TRUE,0,39
"515","B","KC473824","KX228807",0.109579,0.109579,0.219158,FALSE,3,79.5,TRUE,0,117,TRUE,0,105,FALSE,39,76.5,TRUE,0,33
"516","B","GU562080","GU562153",25.5711,31.0934,56.6645,FALSE,3,82.5,FALSE,3,118.5,FALSE,3,103.5,FALSE,3,100.5,TRUE,0,30
"517","B","KX505695","KM258969",50.5858,42.6242,93.21,FALSE,54,99,FALSE,9,133.5,TRUE,0,105,FALSE,27,82.5,FALSE,3,34.5
"518","B","HM234452","JF910235",43.75,44.0868,87.8368,FALSE,45,97.5,FALSE,3,121.5,TRUE,0,105,FALSE,6,96,FALSE,3,34.5
"519","B","EF593289","HQ217874",38.3095,43.2842,81.5937,FALSE,21,97.5,FALSE,9,130.5,TRUE,0,105,TRUE,0,96,TRUE,0,36
"520","B","KM217780","KP693368",36.5267,32.847,69.3737,FALSE,18,108,FALSE,6,141,FALSE,3,103.5,FALSE,33,100.5,TRUE,0,39
"521","B","JQ403074","FJ653404",35.8842,33.3024,69.1866,FALSE,12,105,FALSE,21,130.5,TRUE,0,105,FALSE,9,100.5,FALSE,6,42
"522","B","U84823","U84827",7.26123,6.26465,13.52588,TRUE,0,78,FALSE,3,145.5,TRUE,0,105,FALSE,3,94.5,FALSE,15,37.5
"523","B","JF506168","EF154754",41.1808,37.1781,78.3589,FALSE,18,81,FALSE,24,126,FALSE,3,103.5,FALSE,9,88.5,FALSE,3,37.5
"524","B","JF320099","AY037282",43.6502,35.1574,78.8076,FALSE,30,72,FALSE,24,132,TRUE,0,105,FALSE,6,90,FALSE,3,37.5
"525","B","JF506178","KU143097",0,0.0230648,0.0230648,TRUE,0,87,TRUE,0,129,TRUE,0,105,TRUE,0,96,TRUE,0,36
"526","B","JQ352781","JX448101",0,1.00205,1.00205,TRUE,0,99,TRUE,0,138,TRUE,0,105,FALSE,6,96,TRUE,0,39
"527","B","GQ859319","GU331094",44.8536,49.7488,94.6024,FALSE,12,87,FALSE,15,130.5,TRUE,0,105,FALSE,21,100.5,FALSE,9,40.5
"528","B","KT124758","MF373186",7.80811,17.8067,25.61481,FALSE,18,87,TRUE,0,126,TRUE,0,105,TRUE,0,105,FALSE,3,40.5
"529","B","KU143190","JF506161",0,0,0,TRUE,0,120,TRUE,0,120,TRUE,0,105,TRUE,0,111,TRUE,0,57
"530","B","KM259085","JF689867",37.0803,35.0844,72.1647,FALSE,3,91.5,FALSE,3,127.5,TRUE,0,105,FALSE,9,94.5,TRUE,0,33
"531","B","DQ410619","AY608576",37.8441,23.8455,61.6896,FALSE,24,90,FALSE,18,123,TRUE,0,105,FALSE,36,105,FALSE,9,40.5
"532","B","DQ410528","DQ410527",1.32251,1.32251,2.64502,TRUE,0,66,TRUE,0,153,TRUE,0,105,TRUE,0,90,TRUE,0,36
"533","B","KP171327","KC935958",28.1254,42.8331,70.9585,FALSE,12,72,FALSE,6,123,TRUE,0,105,FALSE,27,100.5,FALSE,3,43.5
"534","B","DQ410284","JF689852",26.4494,26.4522,52.9016,FALSE,3,76.5,TRUE,0,120,TRUE,0,105,FALSE,6,102,FALSE,3,37.5
"535","B","KC935957","KF384813",20.7159,26.7173,47.4332,TRUE,0,75,TRUE,0,120,TRUE,0,105,TRUE,0,87,FALSE,12,39
"536","B","JF689870","DQ410109",22.7929,20.797,43.5899,FALSE,36,81,FALSE,6,117,TRUE,0,105,FALSE,15,94.5,FALSE,6,33
"537","B","JF689896","KP171242",31.8122,19.7464,51.5586,FALSE,12,81,FALSE,45,142.5,TRUE,0,105,FALSE,18,99,FALSE,3,34.5
"538","B","AY669725","KF526261",13.4672,32.8074,46.2746,FALSE,3,91.5,FALSE,6,117,TRUE,0,105,FALSE,6,87,FALSE,6,36
"539","B","KF384809","DQ410101",9.98372,3.69225,13.67597,TRUE,0,75,TRUE,0,120,TRUE,0,105,TRUE,0,87,TRUE,0,33
"540","B","U16766","AF041132",28.5437,32.541,61.0847,FALSE,3,76.5,FALSE,6,123,TRUE,0,105,FALSE,3,94.5,TRUE,0,36
"541","B","MF373201","JQ403024",47.5811,34.5818,82.1629,TRUE,0,78,FALSE,18,129,TRUE,0,105,TRUE,0,87,FALSE,6,36
"542","B","JF683750","KY968396",44.6524,39.2588,83.9112,FALSE,9,97.5,TRUE,0,120,TRUE,0,105,FALSE,15,94.5,TRUE,0,39
"543","B","JF506104","KU143229",2.14496,2.35304,4.498,TRUE,0,105,TRUE,0,123,TRUE,0,105,TRUE,0,90,TRUE,0,39
"544","B","EF593272","HM234470",14.1061,13.627,27.7331,FALSE,33,94.5,FALSE,3,124.5,TRUE,0,105,FALSE,9,76.5,FALSE,6,39
"545","B","KX792768","KX792798",5.02515,4.98682,10.01197,FALSE,12,72,FALSE,12,126,TRUE,0,105,TRUE,0,99,TRUE,0,33
"546","B","JF689887","KT200350",44.068,42.1542,86.2222,FALSE,12,78,FALSE,15,133.5,FALSE,3,103.5,FALSE,9,106.5,FALSE,6,39
"547","B","KX792831","KX792852",14.4195,14.4003,28.8198,FALSE,3,64.5,TRUE,0,120,TRUE,0,105,FALSE,60,135,TRUE,0,39
"548","B","JX863991","KC699034",46.8103,49.8138,96.6241,FALSE,24,102,FALSE,42,129,TRUE,0,105,FALSE,9,94.5,FALSE,6,39
"549","B","KJ849801","KM354155",51.7437,48.9757,100.7194,FALSE,21,91.5,FALSE,24,126,TRUE,0,105,FALSE,12,99,FALSE,6,39
"550","B","HQ386140","EU839600",47.5355,50.4184,97.9539,FALSE,24,81,FALSE,33,130.5,FALSE,3,103.5,FALSE,6,84,TRUE,0,51
"551","B","FJ388941","EF593216",41.9459,42.477,84.4229,FALSE,39,91.5,FALSE,9,124.5,TRUE,0,105,FALSE,9,103.5,FALSE,12,36
"552","B","KF682427","AF042105",21.8759,18.878,40.7539,TRUE,0,78,FALSE,27,181.5,TRUE,0,102,TRUE,0,102,TRUE,0,30
"553","B","FJ469748","JF320150",44.7731,50.0626,94.8357,FALSE,18,72,TRUE,0,120,FALSE,3,103.5,FALSE,12,99,FALSE,6,33
"554","B","KX587296","KY323883",44.106,48.9903,93.0963,FALSE,9,82.5,FALSE,12,120,TRUE,0,105,FALSE,3,88.5,TRUE,0,39
"555","B","HQ217315","KT427786",32.87,38.8714,71.7414,FALSE,15,91.5,FALSE,3,121.5,TRUE,0,105,TRUE,0,90,FALSE,3,37.5
"556","B","AB078005","KU901875",31.0701,45.4466,76.5167,TRUE,0,75,FALSE,9,124.5,FALSE,3,103.5,FALSE,15,91.5,TRUE,0,36
"557","B","JQ403050","KT124804",0.23876,0.23876,0.47752,TRUE,0,102,TRUE,0,120,TRUE,0,105,TRUE,0,90,TRUE,0,45
"558","B","JF683784","EF178374",41.4923,38.4917,79.984,FALSE,9,82.5,FALSE,9,124.5,FALSE,3,103.5,FALSE,6,99,FALSE,9,37.5
"559","B","KM354740","KT427670",48.0901,47.6,95.6901,FALSE,21,82.5,FALSE,21,130.5,TRUE,0,105,FALSE,6,90,FALSE,6,36
"560","B","JF320196","JF320186",39.5222,39.3525,78.8747,FALSE,9,82.5,FALSE,3,121.5,TRUE,0,105,FALSE,12,102,FALSE,3,37.5
"561","B","KY324517","HQ595776",62.6418,54.368,117.0098,FALSE,33,97.5,FALSE,18,117,TRUE,0,105,TRUE,0,93,FALSE,9,43.5
"562","B","KX129409","JF683797",43.0593,47.6397,90.699,FALSE,12,81,FALSE,15,142.5,TRUE,0,105,FALSE,3,103.5,FALSE,3,34.5
"563","B","EF593309","HQ595797",37.3563,48.9155,86.2718,FALSE,18,93,FALSE,6,123,TRUE,0,102,FALSE,3,91.5,FALSE,6,36
"564","B","KR423553","KR423363",9.1565,9.4385,18.595,FALSE,12,84,FALSE,30,147,TRUE,0,105,TRUE,0,93,TRUE,0,33
"565","B","KU685584","KT276262",22.3616,22.0385,44.4001,FALSE,12,90,TRUE,0,120,TRUE,0,105,FALSE,6,96,FALSE,3,37.5
"566","B","KT276255","FJ670525",30.9885,25.0446,56.0331,FALSE,12,84,TRUE,0,123,TRUE,0,105,FALSE,48,90,FALSE,9,40.5
"567","B","JX863923","JX863919",6.34715,2.63407,8.98122,TRUE,0,45,TRUE,0,117,TRUE,0,105,TRUE,0,75,FALSE,6,30
"568","B","AF538307","KY465967",29.6777,49.6749,79.3526,FALSE,27,106.5,FALSE,6,129,TRUE,0,105,FALSE,6,93,FALSE,6,36
"569","B","JF506143","KU143221",3.41367e-06,0,3.41367e-06,TRUE,0,75,TRUE,0,141,TRUE,0,105,TRUE,0,90,TRUE,0,39
"570","B","KT276256","MF381283",9.58353,9.5808,19.16433,FALSE,6,84,FALSE,24,126,FALSE,3,103.5,TRUE,0,90,FALSE,9,34.5
"571","B","JX863995","JX864022",43.2005,42.204,85.4045,FALSE,45,91.5,TRUE,0,120,TRUE,0,105,TRUE,0,90,FALSE,15,40.5
"572","B","KR914677","JF680924",55.5053,50.5164,106.0217,FALSE,6,81,FALSE,24,132,FALSE,3,106.5,FALSE,3,100.5,FALSE,3,34.5
"573","B","KY778516","KY778451",0.108563,0.108563,0.217126,TRUE,0,84,TRUE,0,129,TRUE,0,105,TRUE,0,102,TRUE,0,30
"574","B","KY778487","KY778482",0.108563,0.108563,0.217126,TRUE,0,84,TRUE,0,129,TRUE,0,105,TRUE,0,102,TRUE,0,30
"575","B","KY778479","KY778496",0.0113918,0.0113918,0.0227836,TRUE,0,84,TRUE,0,129,TRUE,0,105,TRUE,0,102,TRUE,0,30
"576","B","KY778511","KY778505",0.118372,0.118372,0.236744,TRUE,0,84,TRUE,0,129,TRUE,0,105,TRUE,0,102,TRUE,0,30
"577","B","KY778545","KY778495",0.946981,0.946981,1.893962,TRUE,0,84,TRUE,0,129,TRUE,0,105,TRUE,0,102,TRUE,0,30
"578","B","KU685589","EF154774",57.3977,44.6311,102.0288,FALSE,6,84,FALSE,6,138,TRUE,0,105,FALSE,6,105,FALSE,3,37.5
"579","B","KC473833","KX129587",51.9865,45.7661,97.7526,FALSE,6,66,FALSE,3,127.5,FALSE,3,103.5,FALSE,30,96,FALSE,3,40.5
"580","B","JQ403038","JQ403037",0.161405,0.161405,0.32281,FALSE,12,102,TRUE,0,135,TRUE,0,105,TRUE,0,108,TRUE,0,36
"581","B","GU562001","GU562105",8.34158,13.0644,21.40598,FALSE,24,78,FALSE,6,117,TRUE,0,105,FALSE,3,91.5,FALSE,3,43.5
"582","B","EF154764","JN562779",38.8774,45.5003,84.3777,FALSE,12,84,FALSE,18,129,FALSE,3,103.5,FALSE,6,93,FALSE,9,34.5
"583","B","KT427815","EF593234",44.9421,34.6971,79.6392,FALSE,9,73.5,FALSE,21,130.5,FALSE,3,103.5,FALSE,9,88.5,FALSE,12,36
"584","B","KM516886","EF514706",47.9456,38.4507,86.3963,FALSE,57,103.5,TRUE,0,135,TRUE,0,105,FALSE,6,87,FALSE,6,36
"585","B","AY561237","EF154715",42.5547,40.5533,83.108,FALSE,27,106.5,FALSE,18,129,NA,NA,105,FALSE,18,102,FALSE,3,46.5
"586","B","FJ853620","KT124749",20.3671,21.6703,42.0374,FALSE,15,76.5,FALSE,6,123,TRUE,0,105,FALSE,12,93,TRUE,0,33
"587","B","DQ869024","KU685583",35.4624,46.1345,81.5969,FALSE,30,90,FALSE,24,132,TRUE,0,105,FALSE,21,115.5,FALSE,9,40.5
"588","B","KX228802","KC473826",2.21083,2.21083,4.42166,FALSE,21,52.5,TRUE,0,123,TRUE,0,105,NA,NA,67.5,TRUE,0,33
"589","B","JX863990","JQ403085",37.8288,39.8274,77.6562,FALSE,3,100.5,FALSE,12,126,TRUE,0,105,FALSE,18,99,FALSE,9,34.5
"590","B","KR423500","GU330994",7.80137,7.71102,15.51239,TRUE,0,108,TRUE,0,132,TRUE,0,105,TRUE,0,99,TRUE,0,33
"591","B","DQ383751","HQ216577",34.6414,36.64,71.2814,FALSE,18,84,TRUE,0,120,TRUE,0,105,FALSE,21,91.5,FALSE,9,34.5
"592","B","GU331550","GU331496",0.0246407,0,0.0246407,TRUE,0,69,FALSE,3,121.5,TRUE,0,105,TRUE,0,96,TRUE,0,39
"593","B","KC797215","KC797171",7.41958,0,7.41958,TRUE,0,90,TRUE,0,129,TRUE,0,105,TRUE,0,111,TRUE,0,42
"594","B","KT124759","KT124771",1.63533,0.636017,2.271347,TRUE,0,96,TRUE,0,120,TRUE,0,105,TRUE,0,105,TRUE,0,39
"595","B","KU143168","JF506094",0.901712,0.0639293,0.9656413,TRUE,0,84,TRUE,0,126,TRUE,0,102,TRUE,0,111,TRUE,0,30
"596","B","JF683787","HQ595806",10.1523,9.35016,19.50246,FALSE,6,84,TRUE,0,126,TRUE,0,105,FALSE,6,108,TRUE,0,39
"597","B","KC248015","KT124763",8.84003,8.73325,17.57328,FALSE,81,94.5,FALSE,33,136.5,TRUE,0,105,TRUE,0,87,FALSE,12,42
"598","B","KY324503","HM204633",41.3625,35.3611,76.7236,FALSE,6,96,FALSE,27,130.5,TRUE,0,105,FALSE,6,99,FALSE,6,36
"599","B","FJ653452","KY057496",40.7453,50.6481,91.3934,FALSE,15,91.5,FALSE,6,132,TRUE,0,105,FALSE,12,90,TRUE,0,42
"600","B","MF373144","EF154771",45.8646,39.8605,85.7251,FALSE,27,88.5,FALSE,6,123,TRUE,0,105,FALSE,27,109.5,FALSE,3,40.5
"601","B","AY314044","KM259080",33.4977,43.4991,76.9968,FALSE,3,85.5,FALSE,6,123,TRUE,0,105,FALSE,9,103.5,FALSE,12,45
"602","B","HQ386173","JF320173",32.4994,37.7752,70.2746,FALSE,45,64.5,FALSE,27,139.5,TRUE,0,105,TRUE,0,93,FALSE,6,42
"603","B","KX129269","KT124788",26.7213,44.5064,71.2277,FALSE,3,88.5,FALSE,12,126,TRUE,0,105,FALSE,6,96,TRUE,0,39
"604","B","JF320230","KT427824",44.5946,48.8437,93.4383,FALSE,90,102,FALSE,24,135,TRUE,0,105,FALSE,18,117,FALSE,15,46.5
"605","B","JF320241","JX140654",44.6252,46.9606,91.5858,FALSE,45,94.5,FALSE,27,136.5,FALSE,3,103.5,FALSE,6,114,FALSE,9,37.5
"606","B","JF320184","DQ869033",4.54436,2.79761,7.34197,TRUE,0,75,TRUE,0,138,TRUE,0,105,TRUE,0,99,FALSE,3,37.5
"607","B","DQ869032","JF910265",39.1375,41.1416,80.2791,FALSE,36,99,FALSE,36,138,FALSE,3,103.5,FALSE,6,99,FALSE,3,34.5
"608","B","GU330524","JN687759",42.8029,46.8248,89.6277,FALSE,72,108,FALSE,27,127.5,FALSE,6,102,FALSE,24,99,FALSE,3,40.5
"609","B","KY057587","JX863972",22.2882,14.9617,37.2499,FALSE,12,69,FALSE,12,123,TRUE,0,102,TRUE,0,111,FALSE,12,42
"610","B","JF683791","JF683808",4.07736,5.07393,9.15129,TRUE,0,93,TRUE,0,120,TRUE,0,105,TRUE,0,111,TRUE,0,36
"611","B","KX129240","KX129176",33.0218,31.7788,64.8006,FALSE,12,99,FALSE,12,126,TRUE,0,105,TRUE,0,102,FALSE,3,37.5
"612","B","KM986883","KM986886",2.67766,4.49559,7.17325,TRUE,0,72,TRUE,0,117,TRUE,0,105,TRUE,0,96,FALSE,9,37.5
"613","B","KX587114","JQ403073",42.9546,39.6336,82.5882,FALSE,9,103.5,FALSE,30,165,TRUE,0,105,TRUE,0,90,FALSE,3,31.5
"614","B","KT124751","EF531336",23.3728,17.3714,40.7442,FALSE,42,96,FALSE,6,123,TRUE,0,105,FALSE,12,102,FALSE,9,37.5
"615","B","AY505010","DQ383749",31.8749,36.8715,68.7464,FALSE,15,76.5,FALSE,15,124.5,FALSE,3,103.5,FALSE,3,91.5,TRUE,0,36
"616","B","MF373130","KP411829",27.9994,28.944,56.9434,FALSE,15,97.5,NA,NA,120,TRUE,0,105,FALSE,3,97.5,TRUE,0,42
"617","B","KX017067","KX028313",3.70019,3.70019,7.40038,FALSE,3,61.5,TRUE,0,120,TRUE,0,105,FALSE,12,96,TRUE,0,33
"618","B","KC595155","FJ469742",32.2194,31.283,63.5024,FALSE,30,114,FALSE,3,121.5,TRUE,0,105,FALSE,3,91.5,TRUE,0,33
"619","B","KC595196","KC595161",33.9152,30.9146,64.8298,FALSE,21,85.5,FALSE,15,127.5,TRUE,0,105,FALSE,9,94.5,FALSE,3,31.5
"620","B","JF689894","KC595154",41.3895,36.3902,77.7797,FALSE,39,82.5,FALSE,18,129,TRUE,0,105,FALSE,12,102,FALSE,9,34.5
"621","B","AY779550","AY779553",26.9741,24.9782,51.9523,FALSE,18,87,TRUE,0,120,TRUE,0,105,FALSE,12,99,FALSE,9,37.5
"622","B","AJ535612","EU023926",24.3076,32.3048,56.6124,FALSE,21,82.5,FALSE,6,123,TRUE,0,105,TRUE,0,99,FALSE,6,36
"623","B","AF041125","GU330809",24.1238,37.9171,62.0409,TRUE,0,84,FALSE,9,121.5,TRUE,0,105,FALSE,12,102,FALSE,6,39
"624","B","EF178354","AY713412",43.6575,28.6596,72.3171,FALSE,3,76.5,TRUE,0,123,NA,NA,105,FALSE,3,100.5,FALSE,3,37.5
"625","B","GU562028","AJ271445",30.1086,19.4994,49.608,FALSE,6,69,FALSE,6,117,TRUE,0,105,TRUE,0,93,FALSE,3,40.5
"626","B","KT124772","KT986762",34.9001,39.8967,74.7968,FALSE,21,88.5,FALSE,6,144,TRUE,0,105,FALSE,9,94.5,FALSE,6,36
"627","B","GU562134","EF593297",29.7225,28.7177,58.4402,FALSE,9,82.5,FALSE,21,136.5,TRUE,0,105,FALSE,21,100.5,FALSE,9,34.5
"628","B","KT427675","JN692463",22.9851,18.9824,41.9675,FALSE,18,90,TRUE,0,120,TRUE,0,105,FALSE,3,91.5,FALSE,6,33
"629","B","KX129374","DQ410246",36.6423,35.5746,72.2169,NA,NA,72,FALSE,21,142.5,FALSE,3,103.5,FALSE,3,88.5,FALSE,3,34.5
"630","B","JF680910","KX129556",45.9939,41.4052,87.3991,FALSE,18,87,FALSE,33,136.5,TRUE,0,105,FALSE,12,99,FALSE,12,36
"631","B","KF384814","KX129241",46.9083,42.5469,89.4552,FALSE,6,123,FALSE,36,138,FALSE,3,103.5,FALSE,6,99,TRUE,0,33
"632","B","HM030559","DQ410560",43.1933,38.7005,81.8938,TRUE,0,105,FALSE,15,124.5,TRUE,0,105,FALSE,3,94.5,FALSE,6,48
"633","B","EF593304","KM259197",24.4025,34.2368,58.6393,FALSE,9,82.5,FALSE,18,135,FALSE,3,103.5,FALSE,3,94.5,TRUE,0,42
"634","B","HQ595772","JF680933",15.3558,15.9006,31.2564,FALSE,18,84,FALSE,9,124.5,TRUE,0,102,FALSE,3,97.5,TRUE,0,39
"635","B","KU678025","AJ417423",45.505,24.4043,69.9093,FALSE,21,70.5,FALSE,6,123,TRUE,0,105,FALSE,6,102,FALSE,3,34.5
"636","B","EF593277","FJ469700",33.7951,36.3304,70.1255,FALSE,36,87,FALSE,3,142.5,FALSE,3,103.5,FALSE,12,90,FALSE,3,37.5
"637","B","EF514707","EF593270",34.78,36.8033,71.5833,FALSE,6,93,FALSE,6,129,TRUE,0,105,FALSE,6,99,TRUE,0,39
"638","B","JF680915","JF910199",47.0409,41.8664,88.9073,FALSE,33,103.5,FALSE,12,141,FALSE,3,103.5,FALSE,12,99,TRUE,0,33
"639","B","AB428553","AB428554",4.51973,4.51973,9.03946,FALSE,3,94.5,TRUE,0,117,TRUE,0,105,TRUE,0,84,FALSE,6,42
"640","B","AB428551","AB428556",11.0289,15.0316,26.0605,TRUE,0,93,TRUE,0,117,TRUE,0,105,FALSE,3,85.5,FALSE,6,42
"641","B","AB428552","AB428555",10.9456,13.9408,24.8864,FALSE,24,96,FALSE,6,120,TRUE,0,105,FALSE,12,81,TRUE,0,54
"642","B","DQ296826","KY113566",35.4022,51.405,86.8072,FALSE,72,90,FALSE,21,127.5,TRUE,0,105,FALSE,15,97.5,FALSE,9,43.5
"643","B","EF593213","KX129477",36.9786,35.3824,72.361,FALSE,15,82.5,FALSE,6,129,TRUE,0,105,FALSE,24,114,FALSE,3,37.5
"644","B","AY819715","GU562249",36.9637,38.1054,75.0691,FALSE,48,102,FALSE,12,126,TRUE,0,105,FALSE,3,91.5,TRUE,0,39
"645","B","JF689865","JF689884",10.7127,11.712,22.4247,TRUE,0,66,TRUE,0,120,TRUE,0,105,TRUE,0,93,TRUE,0,39
"646","B","JF506123","KU143069",1.55817,2.39048,3.94865,TRUE,0,75,TRUE,0,117,TRUE,0,105,TRUE,0,105,TRUE,0,36
"647","B","JF320570","JQ250872",43.8648,43.3693,87.2341,FALSE,9,70.5,FALSE,18,132,TRUE,0,105,FALSE,3,94.5,TRUE,0,36
"648","B","AY331292","EF593207",0,0.985626,0.985626,TRUE,0,78,TRUE,0,150,TRUE,0,105,TRUE,0,96,TRUE,0,33
"649","B","JF506167","KU143220",3.03309,3.94754,6.98063,TRUE,0,90,TRUE,0,120,TRUE,0,105,TRUE,0,93,TRUE,0,33
"650","B","KX129244","KY658684",43.9327,47.2947,91.2274,FALSE,18,69,FALSE,30,135,TRUE,0,105,FALSE,9,100.5,TRUE,0,39
"651","B","DQ886037","HQ217099",51.6513,53.6499,105.3012,FALSE,18,96,FALSE,3,136.5,TRUE,0,105,TRUE,0,96,FALSE,6,39
