"","tip1.label","tip2.label","tip1.len","tip2.len","VR1.indel","VR1.nt","VR2.indel","VR2.nt","VR3.indel","VR3.nt","VR4.indel","VR4.nt","VR5.indel","VR5.nt"
"237","KR861337","AF443111",35.1351,25.2514,TRUE,3,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"238","JF683740","GU329389",40.5713,37.9319,TRUE,6,TRUE,6,TRUE,3,FALSE,0,FALSE,0
"239","KR861308","KR861331",30.6605,27.2299,TRUE,37,TRUE,6,FALSE,0,TRUE,6,FALSE,0
"240","KY229661","KY229650",5.31481,5.81857,TRUE,12,FALSE,0,FALSE,0,TRUE,9,FALSE,0
"241","AF443109","AF110973",25.1417,20.1424,TRUE,5,TRUE,33,FALSE,0,TRUE,3,FALSE,0
"242","HQ615946","DQ093604",25.9286,22.2571,FALSE,0,TRUE,3,FALSE,0,TRUE,6,TRUE,15
"243","KY229518","KY229510",5.62963,5.96365,TRUE,6,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"244","KY229391","KY229397",2.70289,2.03485,FALSE,0,FALSE,0,FALSE,0,TRUE,3,TRUE,9
"245","GU329216","JF683757",41.2207,44.2159,TRUE,7,TRUE,3,FALSE,0,FALSE,0,TRUE,30
"246","DQ388517","EF514713",23.7733,21.8158,TRUE,2,TRUE,6,FALSE,0,TRUE,12,TRUE,3
"247","KY229257","KY229251",4.93906,5.10881,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"248","AF443110","KR861343",18.3672,28.4425,TRUE,15,TRUE,3,FALSE,0,TRUE,3,TRUE,6
"249","AY529669","AY529667",20.9805,20.9832,TRUE,4,TRUE,18,FALSE,0,TRUE,3,TRUE,9
"250","KF770378","AF443093",20.0812,18.7862,TRUE,24,TRUE,12,FALSE,0,TRUE,2,TRUE,1
"251","DQ351234","JX972986",11.0947,15.1769,TRUE,3,TRUE,3,FALSE,0,TRUE,6,TRUE,12
"252","KR861313","KR861344",24.1306,25.3435,TRUE,18,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"253","KR861338","KR861319",7.28501,8.58549,FALSE,0,TRUE,9,FALSE,0,FALSE,0,TRUE,3
"254","AY703909","KF725900",23.7147,28.5635,TRUE,10,TRUE,18,FALSE,0,FALSE,0,TRUE,6
"255","HM623577","DQ056405",30.9642,26.3126,TRUE,30,TRUE,15,FALSE,0,TRUE,3,TRUE,6
"256","DQ056404","KF725940",18.879,25.0364,TRUE,2,TRUE,3,FALSE,0,TRUE,3,TRUE,9
"257","KC154013","DQ011167",19.7306,18.8134,TRUE,15,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"258","AF443101","AF443078",24.0184,21.2136,TRUE,18,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"259","DQ396386","FJ977091",22.6782,21.0109,TRUE,14,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"260","GU329257","DQ382373",25.3194,26.3159,TRUE,21,TRUE,21,FALSE,0,TRUE,15,TRUE,9
"261","KR861269","EF203976",31.2627,21.9403,TRUE,1,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"262","HM215324","KX907400",2.4211e-06,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"263","HM215336","KX907415",0.724757,0.776776,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"264","KX907420","HM215338",1.96778,1.41747,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,6
"265","HM204598","JQ777087",2.13002,2.98149,FALSE,0,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"266","JQ777061","HM204594",2.77522,2.15099,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"267","GU939049","GU939062",0.52293,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"268","KC186771","AY772700",31.3288,24.4815,TRUE,27,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"269","AY253303","KR861314",26.6107,35.8673,TRUE,6,FALSE,0,TRUE,3,TRUE,3,TRUE,3
"270","AY522727","JN687728",22.9152,31.5121,TRUE,42,TRUE,6,FALSE,0,TRUE,9,TRUE,21
"271","KF725969","AY043176",28.2836,16.081,FALSE,0,TRUE,3,FALSE,0,TRUE,8,TRUE,3
"272","HM215354","EU863425",25.6464,23.6478,TRUE,6,TRUE,15,FALSE,0,TRUE,9,FALSE,0
"273","HM215262","KX907356",0.0602327,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"274","HM215307","KX907384",0.801839,0.968848,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"275","KR820358","KR820341",13.9251,13.988,TRUE,4,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"276","AF110959","KF725958",23.1101,37.2401,TRUE,18,FALSE,0,FALSE,0,TRUE,3,TRUE,9
"277","JF722767","JF722738",3.5142,3.5142,FALSE,0,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"278","KC863599","HQ615951",26.031,25.6203,TRUE,5,TRUE,3,FALSE,0,TRUE,3,TRUE,9
"279","JF723123","JF723099",2.27151,2.27151,TRUE,12,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"280","KC187627","KC187577",31.8755,31.2869,TRUE,9,TRUE,30,FALSE,0,TRUE,9,TRUE,16
"281","KC154015","EU863418",26.7604,21.4559,TRUE,28,TRUE,12,FALSE,0,FALSE,0,TRUE,3
"282","HQ659584","HM638616",18.345,14.3861,TRUE,3,TRUE,6,FALSE,0,TRUE,6,FALSE,0
"283","KT896565","KT896551",4.57,4.73153,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"284","KC187145","JN681249",29.7214,28.1116,TRUE,24,TRUE,9,TRUE,3,FALSE,0,TRUE,9
"285","AY158535","KF725959",20.9939,32.1397,FALSE,0,TRUE,3,FALSE,0,TRUE,5,FALSE,0
"286","KP109516","HM639009",34.1271,18.2722,TRUE,6,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"287","KP109521","JQ779226",4.82199,5.1697,TRUE,3,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"288","KC186934","JF722697",27.9972,20.8487,TRUE,9,TRUE,21,FALSE,0,TRUE,3,FALSE,0
"289","AF411967","KC186271",16.7731,26.3474,TRUE,1,TRUE,9,FALSE,0,TRUE,3,TRUE,6
"290","AB254143","AB254150",0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"291","HM638826","KF725883",15.7354,29.3453,TRUE,15,TRUE,21,TRUE,3,FALSE,0,FALSE,0
"292","HM204585","HM638668",29.0945,18.1923,TRUE,27,FALSE,0,FALSE,0,TRUE,3,TRUE,8
"293","HQ595810","KC863032",28.8221,24.5784,FALSE,0,FALSE,0,FALSE,0,TRUE,3,TRUE,12
"294","AF443107","FJ444501",19.0826,22.0833,FALSE,0,TRUE,36,TRUE,3,FALSE,0,TRUE,6
"295","KF725921","KC186308",26.0265,25.9224,TRUE,15,TRUE,15,FALSE,0,TRUE,1,FALSE,0
"296","HQ596030","KC862986",30.7981,27.551,TRUE,12,TRUE,3,TRUE,3,TRUE,9,TRUE,6
"297","JQ061131","DQ445634",23.9502,19.2822,TRUE,9,TRUE,6,FALSE,0,FALSE,0,TRUE,6
"298","HM639204","HM623607",19.7343,32.8376,TRUE,6,TRUE,12,FALSE,0,TRUE,3,TRUE,3
"299","FJ444392","KF725960",26.0517,31.1961,TRUE,3,TRUE,12,FALSE,0,FALSE,0,TRUE,6
"300","GU939143","HM036832",1.5829,1.59933,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"301","KC894132","HM639160",3.11616,3.11616,TRUE,2,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"302","JN681244","JN681241",21.9499,21.9499,TRUE,8,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"303","HM070674","KF527081",5.8804,6.01456,FALSE,0,FALSE,0,FALSE,0,TRUE,6,FALSE,0
"304","FJ443782","KF725894",22.9278,25.7369,FALSE,0,TRUE,6,TRUE,3,TRUE,9,TRUE,6
"305","EU863417","FJ443533",19.5893,26.5872,FALSE,0,FALSE,0,FALSE,0,TRUE,9,TRUE,6
"306","KC863108","JX213352",17.0297,27.5184,TRUE,20,TRUE,3,FALSE,0,TRUE,4,TRUE,6
"307","HQ615962","KC187280",31.2807,33.1369,TRUE,24,TRUE,18,FALSE,0,FALSE,0,FALSE,0
"308","JF723001","JF723011",2.49699,2.49699,FALSE,0,FALSE,0,FALSE,0,TRUE,9,FALSE,0
"309","KC187179","KC186650",33.1174,33.2489,TRUE,9,TRUE,6,TRUE,3,TRUE,12,FALSE,0
"310","DQ011180","EU863446",24.2611,20.7621,FALSE,0,TRUE,9,FALSE,0,TRUE,15,FALSE,0
"311","KR861328","KR861341",17.7932,15.7014,FALSE,0,TRUE,9,FALSE,0,TRUE,6,FALSE,0
"312","KF770265","AF443108",26.006,23.4927,FALSE,0,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"313","KF725925","AF443105",32.4179,23.4022,TRUE,6,TRUE,6,FALSE,0,FALSE,0,TRUE,12
"314","JF723054","JF723048",0.143365,0.143365,FALSE,0,FALSE,0,FALSE,0,TRUE,3,TRUE,15
"315","HM623573","KF114894",24.5307,24.2339,TRUE,63,FALSE,0,FALSE,0,TRUE,5,TRUE,3
"316","GU080198","AF457054",26.1519,18.1492,FALSE,0,TRUE,3,FALSE,0,TRUE,6,TRUE,21
"317","JF680908","EU863450",27.2539,18.9336,TRUE,15,TRUE,21,TRUE,3,TRUE,3,FALSE,0
"318","AY669739","DQ381975",0.997681,9.99973,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"319","HQ615982","KC187417",23.8303,24.9528,TRUE,9,TRUE,3,FALSE,0,TRUE,12,FALSE,0
"320","AY713415","MF373164",8.84942,29.8515,TRUE,6,TRUE,9,FALSE,0,TRUE,3,TRUE,18
"321","KF725919","HQ615947",26.1793,25.2375,TRUE,6,TRUE,6,FALSE,0,FALSE,0,TRUE,3
"322","KC862793","FJ444436",2.97593,1.71378,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"323","KF725897","KF725950",3.71005,3.96193,TRUE,3,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"324","AF443076","AF443090",19.8209,22.8188,TRUE,3,TRUE,21,FALSE,0,TRUE,6,TRUE,2
"325","JF722862","JF722849",2.36384,2.36384,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"326","HM215317","KF725888",0,7.80014,TRUE,3,TRUE,18,FALSE,0,TRUE,6,TRUE,11
"327","JN681233","JN687704",22.6635,21.9188,TRUE,11,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"328","KF725984","KF726013",3.01112,3.06861,FALSE,0,FALSE,0,TRUE,3,TRUE,3,FALSE,0
"329","KF725992","U06718",26.6385,7.37228,FALSE,0,TRUE,12,FALSE,0,TRUE,9,TRUE,3
"330","DQ382380","KP109517",34.2216,40.2229,TRUE,6,TRUE,12,FALSE,0,FALSE,0,TRUE,18
"331","KF725998","KF725994",31.283,31.2693,TRUE,8,FALSE,0,FALSE,0,FALSE,0,TRUE,6
"332","KC186421","KC186165",29.8556,29.9131,FALSE,0,TRUE,6,TRUE,3,FALSE,0,FALSE,0
"333","JX845599","JX845596",9.12432,9.12432,TRUE,45,TRUE,3,FALSE,0,TRUE,6,TRUE,15
"334","DQ093607","HM204602",19.2375,23.5715,TRUE,18,TRUE,9,FALSE,0,FALSE,0,TRUE,9
"335","DQ369996","KP109494",25.2315,33.7617,TRUE,27,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"336","KF725884","AY522730",27.2118,17.4486,TRUE,10,FALSE,0,TRUE,3,FALSE,0,FALSE,0
"337","HM204592","AY253317",27.8367,22.8347,TRUE,3,TRUE,33,FALSE,0,TRUE,9,TRUE,2
"338","FJ444523","HM204607",25.2215,27.2229,TRUE,18,TRUE,18,FALSE,0,FALSE,0,FALSE,0
"339","EU786681","KX228821",1.289,1.22877,TRUE,24,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"340","JF723179","JF723168",8.93201,8.85261,TRUE,36,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"341","HM204584","HM070571",27.8223,28.2549,TRUE,15,TRUE,36,FALSE,0,FALSE,0,TRUE,6
"342","DQ382377","DQ382364",26.0227,25.0261,TRUE,9,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"343","KF770272","KF770281",0.67595,4.50894,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"344","HQ615953","KC187247",28.1445,32.1993,TRUE,11,TRUE,15,TRUE,3,TRUE,6,FALSE,0
"345","HM204619","DQ382375",28.939,26.9376,TRUE,4,TRUE,36,TRUE,3,TRUE,3,TRUE,3
"346","KY229316","HM036760",5.32619,5.15918,TRUE,9,FALSE,0,FALSE,0,TRUE,21,FALSE,0
"347","JF722674","JF722677",8.62691,8.62691,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"348","KC186693","KC862774",25.8512,21.5692,TRUE,2,TRUE,9,TRUE,3,FALSE,0,TRUE,9
"349","EU293450","KC187699",16.9676,26.791,TRUE,3,TRUE,6,TRUE,3,FALSE,0,TRUE,3
"350","AY444801","EU166379",21.0566,24.06,TRUE,12,TRUE,6,FALSE,0,FALSE,0,TRUE,6
"351","KX069220","KX756608",1.71768,0.888114,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"352","KF725951","KF725937",14.5286,14.4902,TRUE,39,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"353","KF725890","KF725971",23.7266,24.1345,TRUE,12,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"354","KX232603","KU749412",4.77578,5.27702,FALSE,0,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"355","KR861316","KR861317",28.9729,28.9236,TRUE,3,TRUE,6,FALSE,0,TRUE,1,FALSE,0
"356","KC862690","JF683768",23.131,26.9229,TRUE,3,TRUE,48,FALSE,0,FALSE,0,TRUE,21
"357","KU749416","DQ396393",31.2598,22.3399,TRUE,6,TRUE,36,FALSE,0,TRUE,9,FALSE,0
"358","AF110967","AF443095",16.2617,21.261,TRUE,3,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"359","KF725963","KF725936",5.46446,5.3303,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"360","KU319544","KR861259",32.4465,37.8017,TRUE,15,FALSE,0,FALSE,0,TRUE,15,TRUE,3
"361","FJ388901","AY703910",23.3004,22.9226,TRUE,9,FALSE,0,FALSE,0,TRUE,5,TRUE,12
"362","FJ443757","DQ275664",23.4073,20.826,TRUE,6,FALSE,0,FALSE,0,TRUE,3,TRUE,3
"363","AY522724","KF725991",17.3579,27.6249,TRUE,15,TRUE,30,FALSE,0,FALSE,0,FALSE,0
"364","HM623596","FJ444007",28.3142,27.1232,FALSE,0,TRUE,6,FALSE,0,FALSE,0,TRUE,6
"365","FJ977079","AY529679",34.0583,32.0569,TRUE,9,TRUE,24,FALSE,0,TRUE,3,FALSE,0
"366","KY229378","KY229384",3.96964,3.04698,TRUE,7,TRUE,12,FALSE,0,TRUE,15,FALSE,0
"367","EU166681","EU166718",0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"368","HM070630","EU863435",30.336,22.9055,TRUE,15,TRUE,9,FALSE,0,TRUE,2,TRUE,6
"369","KC148637","KX907390",31.4923,30.3287,FALSE,0,TRUE,15,TRUE,3,TRUE,6,FALSE,0
"370","EU908222","KC154025",29.0849,30.588,TRUE,7,TRUE,3,TRUE,3,TRUE,9,TRUE,9
"371","KT183271","KC862610",26.4564,24.1758,TRUE,3,TRUE,12,FALSE,0,FALSE,0,TRUE,3
"372","KC862875","HM204623",26.3313,30.0137,TRUE,10,TRUE,9,FALSE,0,TRUE,6,FALSE,0
"373","KF725987","HM204597",32.5259,30.2836,TRUE,20,TRUE,21,FALSE,0,TRUE,3,FALSE,0
"374","HM204609","KU921722",36.5573,41.5538,TRUE,42,TRUE,3,FALSE,0,TRUE,3,TRUE,9
"375","GU329094","JF680918",28.3438,31.61,FALSE,0,TRUE,18,FALSE,0,FALSE,0,TRUE,30
"376","KR820385","KR820367",20.5495,20.5659,FALSE,0,TRUE,3,FALSE,0,TRUE,3,TRUE,3
"377","FJ444566","KF725955",25.9627,30.0887,TRUE,5,FALSE,0,FALSE,0,FALSE,0,TRUE,6
"378","KR861330","AF443087",30.622,19.353,TRUE,15,TRUE,9,FALSE,0,TRUE,3,TRUE,3
"379","KY112360","KY111965",7.68909,7.51113,TRUE,3,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"380","JX140667","JX213454",36.2469,32.6823,TRUE,3,TRUE,3,FALSE,0,TRUE,9,TRUE,6
"381","KF725995","EU863421",34.468,24.2038,FALSE,0,TRUE,9,FALSE,0,TRUE,3,TRUE,6
"382","KX983797","HM036864",31.1005,26.594,TRUE,2,TRUE,21,FALSE,0,FALSE,0,FALSE,0
"383","KF725976","KF726000",18.7039,18.7614,TRUE,27,TRUE,3,FALSE,0,TRUE,3,TRUE,6
"384","DQ445632","KF725989",26.9908,33.5069,TRUE,16,TRUE,51,TRUE,3,TRUE,6,TRUE,6
"385","HQ595855","KY112197",29.1179,27.6368,TRUE,15,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"386","HM215328","KX907407",0.52293,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"387","JN681259","KF726006",29.4055,30.6868,TRUE,6,TRUE,24,FALSE,0,FALSE,0,FALSE,0
"388","HM204608","KC186457",32.1085,34.9476,TRUE,3,TRUE,15,FALSE,0,FALSE,0,TRUE,18
"389","JN977604","KR861311",28.3916,33.1117,TRUE,9,TRUE,9,FALSE,0,TRUE,3,TRUE,3
"390","KF725952","KF725933",10.5783,10.5071,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"391","HM204615","EU863448",15.8518,8.05994,TRUE,2,TRUE,3,TRUE,3,TRUE,6,FALSE,0
"392","EU863438","AY522736",25.2968,25.2941,TRUE,10,TRUE,18,FALSE,0,TRUE,12,TRUE,6
"393","KY229633","KY229639",9.41547,9.50035,TRUE,33,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"394","KX907385","AY253313",22.1043,18.4329,TRUE,3,FALSE,0,FALSE,0,TRUE,6,FALSE,0
"395","JF722874","JF722867",1.49001,1.49001,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"396","DQ388515","AY734560",24.1829,24.3526,TRUE,24,TRUE,27,FALSE,0,FALSE,0,FALSE,0
"397","AY253304","AJ634683",25.138,24.1414,TRUE,3,TRUE,9,FALSE,0,TRUE,3,TRUE,6
"398","DQ011171","AY703911",18.99,19.825,TRUE,7,TRUE,6,FALSE,0,TRUE,1,FALSE,0
"399","DQ445635","EF203985",24.7768,27.0273,FALSE,0,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"400","GU080170","FJ846633",12.0027,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"401","KF114888","HQ708007",31.4311,23.2428,TRUE,13,TRUE,21,FALSE,0,TRUE,3,FALSE,0
"402","JN681220","DQ369997",23.6377,19.8841,TRUE,3,TRUE,3,TRUE,3,FALSE,0,FALSE,0
"403","DQ093605","JN681243",23.1177,26.9562,TRUE,2,TRUE,3,FALSE,0,TRUE,3,TRUE,6
"404","JF722952","JF722919",5.25902,5.17688,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"405","AF219270","KU749425",20.4909,33.493,TRUE,19,TRUE,9,FALSE,0,TRUE,3,FALSE,0
"406","JN681234","KR861340",28.6749,32.59,TRUE,3,TRUE,6,FALSE,0,TRUE,9,TRUE,21
"407","HM037006","KY229484",3.92624,3.51831,FALSE,0,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"408","KR820294","KR820314",18.9903,18.9985,FALSE,0,TRUE,102,FALSE,0,FALSE,0,TRUE,21
"409","EU166353","KX907338",29.2838,30.5459,TRUE,33,TRUE,9,FALSE,0,FALSE,0,TRUE,24
"410","KR820324","KR820326",14.278,14.3355,TRUE,12,TRUE,15,FALSE,0,FALSE,0,TRUE,3
"411","HQ615957","KC154019",29.7712,29.1019,TRUE,24,TRUE,3,FALSE,0,TRUE,1,FALSE,0
"412","HM204587","FJ444543",3.9079,0.912691,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"413","HM215254","KX907339",2.05751,2.38879,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"414","JQ779074","GU329500",32.4602,28.9639,TRUE,21,TRUE,21,FALSE,0,FALSE,0,FALSE,0
"415","KY229265","HM036812",8.11702,7.95001,FALSE,0,FALSE,0,FALSE,0,TRUE,6,TRUE,3
"416","FJ977081","GU329415",26.1115,29.1149,TRUE,3,TRUE,24,FALSE,0,TRUE,3,FALSE,0
"417","KF770331","JX213443",25.1433,27.8921,FALSE,0,FALSE,0,FALSE,0,TRUE,3,TRUE,6
"418","KR861312","KR861345",13.1221,12.6895,FALSE,0,TRUE,9,FALSE,0,TRUE,3,FALSE,0
"419","AB254146","AB254141",1.80868,1.80868,TRUE,18,TRUE,2,FALSE,0,FALSE,0,FALSE,0
"420","AF443074","AF290032",3.04174,3.04174,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"421","AF110969","KF770430",15.2917,22.0734,FALSE,0,TRUE,9,TRUE,3,TRUE,6,FALSE,0
"422","EU863431","JN188292",26.6217,7.64816,TRUE,3,TRUE,15,FALSE,0,TRUE,6,FALSE,0
"423","KY229617","HM036739",9.14081,9.30508,TRUE,12,TRUE,15,FALSE,0,TRUE,3,FALSE,0
"424","KF725910","KF725908",4.22013,4.22013,TRUE,41,TRUE,9,FALSE,0,TRUE,1,TRUE,6
"425","AF443088","AF443100",19.9579,20.9572,FALSE,0,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"426","AF443086","KF114892",21.0713,31.1231,TRUE,27,TRUE,18,FALSE,0,FALSE,0,TRUE,3
"427","GU329510","GU329399",29.8872,29.9604,FALSE,0,FALSE,0,FALSE,0,TRUE,6,TRUE,6
"428","AF443115","FJ444611",20.277,24.2797,TRUE,19,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"429","KU865719","KU865691",4.209,4.09949,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"430","KX181934","AY463235",30.3821,23.3786,TRUE,30,FALSE,0,FALSE,0,FALSE,0,TRUE,9
"431","MF373133","MF373132",0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"432","KT022362","AY905592",26.143,10.1402,FALSE,0,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"433","KX907393","HM215319",0.975271,0.523526,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"434","AY945738","U39233",23.6072,22.6106,TRUE,1,TRUE,18,FALSE,0,TRUE,3,FALSE,0
"435","KX907416","HQ912708",27.4573,14.9317,FALSE,0,TRUE,15,TRUE,3,FALSE,0,FALSE,0
"436","KT427736","U39250",34.4768,16.4727,TRUE,9,TRUE,6,FALSE,0,TRUE,9,FALSE,0
"437","U39237","U39239",17.6775,18.674,TRUE,9,TRUE,21,FALSE,0,TRUE,3,FALSE,0
"438","KX181928","KX181929",11.4661,10.4695,TRUE,7,TRUE,21,FALSE,0,TRUE,3,FALSE,0
"439","JN692434","GU332514",21.7766,27.6466,TRUE,36,TRUE,6,FALSE,0,TRUE,9,TRUE,9
"440","U39234","U09126",6.48615,8.48478,TRUE,7,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"441","KX181941","KT427817",26.0719,26.0746,TRUE,3,TRUE,24,FALSE,0,TRUE,3,TRUE,3
"442","KX181939","AF286228",27.4149,16.4142,TRUE,23,TRUE,9,FALSE,0,TRUE,24,FALSE,0
"443","KX181936","KT427677",25.8835,26.3973,FALSE,0,TRUE,12,FALSE,0,TRUE,6,FALSE,0
"444","AY563169","KT427674",14.2184,24.2143,FALSE,0,TRUE,6,FALSE,0,TRUE,12,TRUE,6
"445","KX228818","JN687737",2.14712,1.2847,TRUE,36,TRUE,27,FALSE,0,TRUE,9,FALSE,0
"446","KX181931","KX181930",24.8578,23.8613,FALSE,0,TRUE,21,FALSE,0,TRUE,9,TRUE,18
"447","KT427810","KX181932",20.7313,20.7286,TRUE,17,TRUE,15,FALSE,0,FALSE,0,TRUE,3
"448","KT427806","AY727524",23.8925,16.8945,TRUE,16,TRUE,3,FALSE,0,FALSE,0,TRUE,12
"449","KT427843","JF937879",13.958,12.8355,FALSE,0,TRUE,12,FALSE,0,FALSE,0,TRUE,12
"450","KX181933","KX181937",29.5185,28.5219,TRUE,27,TRUE,18,FALSE,0,TRUE,3,TRUE,3
"451","KT427678","KT427800",15.6284,15.6284,TRUE,21,TRUE,3,FALSE,0,TRUE,15,TRUE,3
"452","KT022371","U39240",34.3067,20.3053,FALSE,0,TRUE,15,TRUE,3,TRUE,4,TRUE,6
"453","KU168263","HQ912711",17.5,8.49791,TRUE,15,TRUE,18,FALSE,0,TRUE,3,TRUE,3
"454","JX508865","JX508863",7.10639,6.95825,FALSE,0,TRUE,27,FALSE,0,TRUE,3,FALSE,0
"455","JF683755","AY901974",31.5076,27.5104,TRUE,21,TRUE,6,FALSE,0,TRUE,6,TRUE,9
"456","HM215294","HQ708019",33.0743,31.0757,TRUE,3,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"457","HQ708063","EU863426",21.1442,21.1414,TRUE,12,TRUE,9,FALSE,0,TRUE,3,FALSE,0
"458","FJ443734","HM204590",5.6963,5.6963,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"459","FJ653278","HQ708047",30.7921,26.5511,TRUE,30,TRUE,3,TRUE,3,FALSE,0,TRUE,3
"460","EU863428","HQ595800",17.9264,26.7532,TRUE,10,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"461","HQ707976","FJ977089",29.5575,28.8338,TRUE,4,TRUE,3,FALSE,0,TRUE,9,TRUE,12
"462","KC186976","KF725945",27.2249,27.7533,TRUE,19,TRUE,15,FALSE,0,TRUE,15,FALSE,0
"463","AF110962","KR861322",11.1763,25.3967,TRUE,12,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"464","MF373197","HQ708134",38.8853,24.8894,TRUE,3,TRUE,3,FALSE,0,TRUE,12,TRUE,6
"465","GU080171","HQ615948",33.8206,29.8206,TRUE,1,TRUE,6,FALSE,0,TRUE,3,TRUE,3
"466","KC863633","KF726014",30.8424,33.6651,FALSE,0,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"467","KF725892","JQ777145",31.044,29.2727,TRUE,9,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"468","KF725898","DQ093589",34.4541,28.3515,TRUE,6,TRUE,15,FALSE,0,TRUE,12,TRUE,3
"469","FJ443624","FJ443644",1.97784,1.97784,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"470","KY229423","KY229414",2.46224,2.80173,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,9
"471","KF726010","KR861257",24.2966,28.3486,TRUE,3,TRUE,6,FALSE,0,TRUE,3,TRUE,3
"472","FJ670521","EU786673",4.42969,5.19355,TRUE,30,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"473","KX907368","JN983804",29.1529,25.0707,TRUE,3,TRUE,9,FALSE,0,TRUE,6,FALSE,0
"474","KC186127","KR861304",30.4972,34.9052,TRUE,48,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"475","JF683803","JX973075",31.245,28.2471,TRUE,5,TRUE,6,FALSE,0,TRUE,5,TRUE,3
