"","tip1.label","tip2.label","tip1.len","tip2.len","VR1.indel","VR1.nt","VR2.indel","VR2.nt","VR3.indel","VR3.nt","VR4.indel","VR4.nt","VR5.indel","VR5.nt"
"239","EU743782","EU743783",0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"240","EU743785","EU743786",3.17629,3.17629,TRUE,3,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"241","JX447921","KJ953119",23.1195,17.1208,TRUE,18,TRUE,18,FALSE,0,FALSE,0,TRUE,9
"242","JX112863","JX112864",3.87568,3.87568,TRUE,3,FALSE,0,FALSE,0,TRUE,6,FALSE,0
"243","JN248339","JN248324",15.1608,14.1587,TRUE,9,TRUE,6,FALSE,0,FALSE,0,TRUE,3
"244","GQ916569","JN248330",21.0095,18.5947,TRUE,12,TRUE,3,TRUE,3,TRUE,6,FALSE,0
"245","JN248341","KJ952432",19.669,14.6642,TRUE,15,TRUE,9,FALSE,0,TRUE,9,TRUE,6
"246","KT185983","JX448071",20.0649,18.6303,TRUE,3,TRUE,3,FALSE,0,TRUE,4,TRUE,6
"247","KF835523","JX512901",22.9149,24.908,TRUE,24,TRUE,27,FALSE,0,FALSE,0,TRUE,15
"248","JX447283","AY945726",21.6263,14.6229,TRUE,21,TRUE,6,FALSE,0,TRUE,10,TRUE,3
"249","DQ234790","EU743770",25.4974,26.7194,TRUE,12,TRUE,24,FALSE,0,TRUE,3,TRUE,6
"250","HQ699988","JX112866",13.3848,7.81049,FALSE,0,TRUE,15,FALSE,0,TRUE,6,TRUE,12
"251","GQ916587","HQ690964",26.0803,22.9263,TRUE,27,TRUE,3,TRUE,3,FALSE,0,TRUE,3
"252","JX448289","JX447379",20.1647,21.1641,TRUE,2,TRUE,3,TRUE,3,TRUE,11,FALSE,0
"253","KF835518","JX446916",16.9019,17.2004,TRUE,3,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"254","JX447493","JX446666",19.6071,18.6051,TRUE,6,TRUE,21,FALSE,0,TRUE,3,TRUE,15
"255","EU743788","KT186005",7.90127,11.7206,TRUE,9,TRUE,12,FALSE,0,TRUE,6,FALSE,0
"256","JX447902","JN944658",0.999316,0,TRUE,15,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"257","EU743768","EU743767",1.04516,1.04516,FALSE,0,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"258","KF268038","KF268037",1.11796,0.592619,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"259","GQ916588","AY358059",19.8922,13.4474,TRUE,6,TRUE,18,FALSE,0,FALSE,0,TRUE,6
"260","JX447053","KP411841",107.472,111.313,TRUE,208,TRUE,247,TRUE,136,TRUE,573,TRUE,6
